Sales_ID,Date_ID,Customer_ID,Product_ID,Store_ID,SoLuong,DonGiaBan,ThanhTien,GiaVon
2895,20250207,CUST_145,FP3016,ST009,63,6000,379620.07279413065,4500
2896,20250610,CUST_059,FP3006,ST001,303,19500,5917000.061810463,13000
2897,20250320,CUST_081,FP3025,ST010,41,18000,731088.9985711393,12500
2898,20250228,CUST_110,FP3007,ST029,125,22000,2752178.2555285576,17000
2899,20250108,CUST_081,FP3046,ST002,83,12000,992238.477104538,7000
2900,20250601,CUST_072,FP3039,ST001,61,10000,606871.8012113295,6000
2901,20250327,CUST_264,FP3035,ST005,65,6500,422049.3554780206,5000
2902,20250427,CUST_262,FP3003,ST007,244,20000,4876155.145954905,13500
2903,20250519,CUST_032,FP3035,ST007,49,6500,316950.0844870688,5000
2904,20250322,CUST_126,FP3034,ST002,41,12500,516790.8734919469,7500
2905,20250408,CUST_018,FP3016,ST025,212,6000,1273089.7135313316,4500
2906,20250429,CUST_108,FP3029,ST006,33,29500,961475.1139665253,22000
2907,20250513,CUST_238,FP3007,ST019,321,22000,7067829.573163321,17000
2908,20250610,CUST_112,FP3030,ST007,49,51500,2511219.900166776,35000
2909,20250424,CUST_169,FP3032,ST005,65,27500,1785593.427022395,17000
2910,20250626,CUST_173,FP3050,ST008,63,16500,1036246.9833306336,10000
2911,20250404,CUST_240,FP3049,ST010,41,22500,913861.248213924,16000
2912,20250303,CUST_144,FP3025,ST003,115,18000,2064711.155865287,12500
2913,20250601,CUST_067,FP3015,ST001,182,5500,1001338.4719986938,4000
2914,20250123,CUST_221,FP3011,ST001,121,23500,2852297.465693249,17000
2915,20250422,CUST_238,FP3039,ST007,49,10000,487615.5145954905,6000
2916,20250123,CUST_205,FP3011,ST013,440,23500,10347620.247685717,17000
2917,20250622,CUST_151,FP3018,ST004,104,42500,4418741.477843831,25500
2918,20250213,CUST_025,FP3046,ST016,237,12000,2839623.711173092,7000
2919,20250527,CUST_226,FP3001,ST007,98,11500,1121515.683569628,7000
2920,20250504,CUST_231,FP3017,ST001,182,49500,9012046.247988245,31000
2921,20250613,CUST_279,FP3003,ST004,104,20000,2079407.75427945,13500
2922,20250312,CUST_242,FP3050,ST010,41,16500,670164.9153568776,10000
2923,20250302,CUST_196,FP3030,ST005,162,51500,8359823.771968486,35000
2924,20250428,CUST_004,FP3048,ST003,172,13000,2236770.418854061,8000
2925,20250421,CUST_085,FP3018,ST010,81,42500,3452364.7154748244,25500
2926,20250506,CUST_176,FP3050,ST008,126,16500,2072493.9666612672,10000
2927,20250509,CUST_070,FP3037,ST013,440,7500,3302431.9939422505,4500
2928,20250325,CUST_091,FP3008,ST003,57,32500,1863975.3490450508,23000
2929,20250510,CUST_236,FP3022,ST008,63,18500,1161852.6782798013,11500
2930,20250316,CUST_293,FP3010,ST002,41,30500,1260969.7313203504,23000
2931,20250622,CUST_188,FP3020,ST005,130,14500,1882989.4321327074,10500
2932,20250512,CUST_033,FP3040,ST008,188,70500,13282802.240874486,41500
2933,20250629,CUST_102,FP3024,ST005,97,17000,1655732.0868753116,12500
2934,20250313,CUST_143,FP3005,ST004,104,25000,2599259.6928493124,15500
2935,20250322,CUST_268,FP3004,ST022,146,17000,2479788.610305658,10000
2936,20250125,CUST_163,FP3040,ST021,158,70500,11109192.952359946,41500
2937,20250206,CUST_134,FP3022,ST013,220,18500,4072999.459195442,11500
2938,20250305,CUST_114,FP3040,ST009,32,70500,2230267.9276655177,41500
2939,20250530,CUST_076,FP3016,ST013,220,6000,1320972.7975769,4500
2940,20250309,CUST_190,FP3025,ST010,41,18000,731088.9985711393,12500
2941,20250317,CUST_019,FP3046,ST010,81,12000,974785.3314281857,7000
2942,20250406,CUST_008,FP3009,ST007,49,34000,1657892.7496246677,21500
2943,20250225,CUST_269,FP3024,ST008,126,17000,2135296.8141358513,12500
2944,20250304,CUST_264,FP3012,ST008,126,23000,2888930.9838308576,14000
2945,20250605,CUST_063,FP3024,ST005,65,17000,1103821.3912502078,12500
2946,20250421,CUST_012,FP3029,ST004,52,29500,1533563.2187810943,22000
2947,20250607,CUST_009,FP3029,ST005,32,29500,957727.3835847391,22000
2948,20250626,CUST_155,FP3041,ST007,146,50500,7387375.04612168,34000
2949,20250105,CUST_051,FP3015,ST002,41,5500,227387.98433645663,4000
2950,20250201,CUST_082,FP3019,ST006,33,30500,994067.4907111533,21500
2951,20250617,CUST_154,FP3011,ST006,33,23500,765920.8534987575,17000
2952,20250224,CUST_075,FP3005,ST008,63,25000,1570071.1868645963,15500
2953,20250305,CUST_084,FP3033,ST002,124,28500,3534849.574684917,19000
2954,20250519,CUST_226,FP3032,ST002,165,27500,4547759.686729133,17000
2955,20250623,CUST_123,FP3048,ST006,65,13000,847401.7953603273,8000
2956,20250529,CUST_247,FP3020,ST020,132,14500,1913740.984834038,10500
2957,20250213,CUST_221,FP3013,ST008,314,12500,3925177.967161491,8000
2958,20250204,CUST_020,FP3031,ST005,97,38500,3749746.196747029,24500
2959,20250503,CUST_041,FP3020,ST002,41,14500,599477.4132506584,10500
2960,20250624,CUST_247,FP3039,ST009,63,10000,632700.121323551,6000
2961,20250219,CUST_279,FP3038,ST002,124,11500,1426342.8108377734,7000
2962,20250114,CUST_064,FP3017,ST009,158,49500,7829664.001378944,31000
2963,20250620,CUST_174,FP3001,ST007,98,11500,1121515.683569628,7000
2964,20250505,CUST_285,FP3020,ST003,57,14500,831619.7711124072,10500
2965,20250410,CUST_211,FP3012,ST001,61,23000,1395805.142786058,14000
2966,20250422,CUST_120,FP3004,ST006,98,17000,1662211.2139760267,10000
2967,20250106,CUST_208,FP3039,ST008,188,10000,1884085.4242375158,6000
2968,20250220,CUST_109,FP3013,ST005,65,12500,811633.3759192704,8000
2969,20250519,CUST_242,FP3002,ST024,176,12000,2111836.1329988143,8000
2970,20250616,CUST_163,FP3047,ST009,32,15000,474525.0909926633,10500
2971,20250201,CUST_082,FP3023,ST002,41,13500,558134.1433713026,8500
2972,20250411,CUST_253,FP3010,ST003,57,30500,1749269.1737192015,23000
2973,20250608,CUST_078,FP3043,ST002,124,13500,1674402.430113908,9000
2974,20250118,CUST_020,FP3037,ST028,643,7500,4824333.707533032,4500
2975,20250208,CUST_271,FP3030,ST009,63,51500,3258405.624816288,35000
2976,20250602,CUST_110,FP3015,ST005,130,5500,714237.370808958,4000
2977,20250619,CUST_280,FP3044,ST007,98,13500,1316561.8894078243,9000
2978,20250206,CUST_259,FP3023,ST017,942,13500,12716882.107644867,8500
2979,20250526,CUST_224,FP3019,ST003,115,30500,3498538.347438403,21500
2980,20250208,CUST_213,FP3016,ST009,32,6000,189810.03639706533,4500
2981,20250605,CUST_162,FP3008,ST001,61,32500,1972333.353936821,23000
2982,20250328,CUST_194,FP3018,ST010,81,42500,3452364.7154748244,25500
2983,20250121,CUST_013,FP3007,ST010,41,22000,893553.2204758369,17000
2984,20250627,CUST_246,FP3029,ST001,121,29500,3580543.6271468443,22000
2985,20250223,CUST_059,FP3021,ST016,473,16000,7572329.896461579,10500
2986,20250424,CUST_077,FP3021,ST008,188,16000,3014536.6787800253,10500
2987,20250602,CUST_264,FP3033,ST003,57,28500,1634562.9983933521,19000
2988,20250614,CUST_017,FP3039,ST002,83,10000,826865.3975871151,6000
2989,20250308,CUST_097,FP3032,ST004,104,27500,2859185.6621342436,17000
2990,20250130,CUST_075,FP3029,ST005,65,29500,1915454.7671694781,22000
2991,20250225,CUST_253,FP3011,ST004,104,23500,2443304.1112783537,17000
2992,20250419,CUST_119,FP3022,ST005,32,18500,600608.6981802601,11500
2993,20250524,CUST_210,FP3012,ST005,32,23000,746702.7058457287,14000
2994,20250426,CUST_184,FP3046,ST008,126,12000,1507268.3393900127,7000
2995,20250224,CUST_294,FP3045,ST024,176,13500,2375815.6496236664,8500
2996,20250617,CUST_066,FP3008,ST004,52,32500,1689518.800352053,23000
2997,20250520,CUST_027,FP3032,ST003,57,27500,1577209.9107304276,17000
2998,20250616,CUST_010,FP3050,ST009,32,16500,521977.6000919296,10000
2999,20250415,CUST_129,FP3039,ST008,63,10000,628028.4747458386,6000
3000,20250406,CUST_145,FP3028,ST006,33,46000,1499249.330252887,33500
3001,20250107,CUST_118,FP3018,ST010,81,42500,3452364.7154748244,25500
3002,20250626,CUST_097,FP3043,ST006,33,13500,439997.0860524777,9000
3003,20250127,CUST_070,FP3007,ST009,32,22000,695970.1334559062,17000
3004,20250527,CUST_252,FP3047,ST003,172,15000,2580888.944831609,10500
3005,20250525,CUST_024,FP3026,ST014,490,18000,8813145.120610027,11500
3006,20250109,CUST_127,FP3028,ST003,57,46000,2638242.0324945333,33500
3007,20250316,CUST_178,FP3029,ST005,65,29500,1915454.7671694781,22000
3008,20250218,CUST_299,FP3009,ST004,156,34000,5302489.773412597,21500
3009,20250313,CUST_033,FP3040,ST004,104,70500,7329912.333835062,41500
3010,20250604,CUST_153,FP3026,ST003,57,18000,1032355.5779326435,11500
3011,20250201,CUST_295,FP3038,ST009,32,11500,363802.56976104184,7000
3012,20250315,CUST_288,FP3038,ST007,49,11500,560757.841784814,7000
3013,20250623,CUST_068,FP3042,ST028,214,42500,9112630.336451283,29000
3014,20250116,CUST_240,FP3003,ST009,127,20000,2530800.485294204,13500
3015,20250203,CUST_222,FP3006,ST020,264,19500,5147303.338519136,13000
3016,20250617,CUST_274,FP3012,ST007,195,23000,4486062.734278512,14000
3017,20250302,CUST_059,FP3037,ST006,33,7500,244442.82558470982,4500
3018,20250126,CUST_213,FP3020,ST009,32,14500,458707.58795957454,10500
3019,20250518,CUST_263,FP3045,ST010,41,13500,548316.7489283545,8500
3020,20250213,CUST_182,FP3015,ST004,52,5500,285918.5662134244,4000
3021,20250502,CUST_103,FP3014,ST012,697,8500,5921416.238188463,5500
3022,20250125,CUST_025,FP3029,ST014,367,29500,10832824.210749824,22000
3023,20250309,CUST_174,FP3003,ST006,33,20000,651847.5348925595,13500
3024,20250214,CUST_105,FP3027,ST008,126,17000,2135296.8141358513,11000
3025,20250213,CUST_144,FP3034,ST012,697,12500,8707965.056159506,7500
3026,20250301,CUST_077,FP3018,ST003,57,42500,2437506.225674297,25500
3027,20250131,CUST_025,FP3005,ST001,61,25000,1517179.5030283239,15500
3028,20250214,CUST_062,FP3009,ST009,95,34000,3226770.6187501103,21500
3029,20250503,CUST_138,FP3036,ST003,172,10000,1720592.6298877392,7500
3030,20250619,CUST_266,FP3045,ST002,207,13500,2790670.716856513,8500
3031,20250221,CUST_299,FP3049,ST008,126,22500,2826128.1363562737,16000
3032,20250604,CUST_158,FP3017,ST003,172,49500,8516933.517944308,31000
3033,20250621,CUST_185,FP3032,ST002,41,27500,1136939.9216822833,17000
3034,20250303,CUST_031,FP3022,ST011,387,18500,7155610.412616998,11500
3035,20250408,CUST_022,FP3027,ST002,83,17000,1405671.1758980956,11000
3036,20250430,CUST_287,FP3020,ST004,104,14500,1507570.6218526012,10500
3037,20250417,CUST_126,FP3046,ST007,146,12000,1755415.8525437657,7000
3038,20250115,CUST_216,FP3025,ST017,565,18000,10173505.686115893,12500
3039,20250206,CUST_076,FP3012,ST009,95,23000,2182815.418566251,14000
3040,20250505,CUST_176,FP3005,ST001,61,25000,1517179.5030283239,15500
3041,20250205,CUST_297,FP3010,ST028,214,30500,6539652.3591003325,23000
3042,20250123,CUST_135,FP3016,ST003,172,6000,1032355.5779326435,4500
3043,20250221,CUST_100,FP3021,ST006,33,16000,521478.02791404765,10500
3044,20250526,CUST_232,FP3018,ST013,881,42500,37427562.59801217,25500
3045,20250512,CUST_002,FP3025,ST007,98,18000,1755415.8525437657,12500
3046,20250412,CUST_178,FP3041,ST007,49,50500,2462458.348707227,34000
3047,20250606,CUST_094,FP3033,ST008,126,28500,3579762.30605128,19000
3048,20250628,CUST_283,FP3036,ST002,41,10000,413432.69879355753,7500
3049,20250115,CUST_257,FP3050,ST008,188,16500,3108740.949991901,10000
3050,20250424,CUST_033,FP3016,ST002,41,6000,248059.6192761345,4500
3051,20250502,CUST_003,FP3035,ST003,115,6500,745590.1396180203,5000
3052,20250323,CUST_213,FP3018,ST002,41,42500,1757088.9698726195,25500
3053,20250430,CUST_179,FP3007,ST030,1022,22000,22476124.409277745,17000
3054,20250209,CUST_023,FP3022,ST002,124,18500,2294551.478304244,11500
3055,20250223,CUST_280,FP3011,ST005,65,23500,1525870.7467282284,17000
3056,20250520,CUST_143,FP3038,ST008,63,11500,722232.7459577144,7000
3057,20250501,CUST_199,FP3020,ST005,65,14500,941494.7160663537,10500
3058,20250319,CUST_236,FP3015,ST022,438,5500,2406853.6511790208,4000
3059,20250110,CUST_255,FP3027,ST001,121,17000,2063364.1241185204,11000
3060,20250626,CUST_099,FP3003,ST006,65,20000,1303695.069785119,13500
3061,20250422,CUST_080,FP3017,ST006,65,49500,3226645.2977181696,31000
3062,20250613,CUST_101,FP3001,ST029,250,11500,2877277.267143492,7000
3063,20250222,CUST_190,FP3021,ST010,81,16000,1299713.7752375808,10500
3064,20250503,CUST_085,FP3002,ST007,146,12000,1755415.8525437657,8000
3065,20250112,CUST_219,FP3008,ST028,858,32500,27873928.08796863,23000
3066,20250628,CUST_103,FP3039,ST005,32,10000,324653.3503677082,6000
3067,20250128,CUST_187,FP3048,ST004,208,13000,2703230.080563285,8000
3068,20250513,CUST_077,FP3026,ST003,115,18000,2064711.155865287,11500
3069,20250107,CUST_269,FP3010,ST001,61,30500,1850958.993694555,23000
3070,20250501,CUST_262,FP3019,ST005,130,30500,3960770.87448604,21500
3071,20250327,CUST_081,FP3026,ST003,287,18000,5161777.889663218,11500
3072,20250423,CUST_299,FP3008,ST008,188,32500,6123277.628771926,23000
3073,20250609,CUST_029,FP3021,ST009,63,16000,1012320.1941176817,10500
3074,20250402,CUST_255,FP3023,ST008,314,13500,4239192.2045344105,8500
3075,20250426,CUST_002,FP3022,ST008,251,18500,4647410.713119205,11500
3076,20250514,CUST_213,FP3012,ST021,158,23000,3624275.7149543087,14000
3077,20250118,CUST_299,FP3023,ST007,49,13500,658280.9447039121,8500
3078,20250510,CUST_261,FP3005,ST002,41,25000,1033581.7469838938,15500
3079,20250301,CUST_138,FP3027,ST002,41,17000,702835.5879490478,11000
3080,20250601,CUST_084,FP3038,ST001,61,11500,697902.571393029,7000
3081,20250406,CUST_167,FP3015,ST002,83,5500,454775.96867291327,4000
3082,20250618,CUST_279,FP3009,ST004,52,34000,1767496.5911375324,21500
3083,20250530,CUST_154,FP3044,ST001,121,13500,1638553.8632705898,9000
3084,20250402,CUST_260,FP3041,ST003,115,50500,5792661.853955388,34000
3085,20250607,CUST_282,FP3006,ST003,57,19500,1118385.2094270305,13000
3086,20250510,CUST_128,FP3021,ST010,41,16000,649856.8876187904,10500
3087,20250228,CUST_243,FP3046,ST007,146,12000,1755415.8525437657,7000
3088,20250525,CUST_158,FP3001,ST007,49,11500,560757.841784814,7000
3089,20250512,CUST_058,FP3039,ST002,83,10000,826865.3975871151,6000
3090,20250206,CUST_041,FP3028,ST001,61,46000,2791610.285572116,33500
3091,20250409,CUST_064,FP3030,ST003,115,51500,5907368.029281237,35000
3092,20250425,CUST_093,FP3001,ST007,49,11500,560757.841784814,7000
3093,20250328,CUST_236,FP3027,ST008,314,17000,5338242.035339627,11000
3094,20250120,CUST_018,FP3041,ST006,130,50500,6583660.102414851,34000
3095,20250320,CUST_178,FP3031,ST014,122,38500,4712584.543659528,24500
3096,20250214,CUST_203,FP3033,ST004,104,28500,2963156.049848216,19000
3097,20250328,CUST_032,FP3048,ST001,61,13000,788933.3415747284,8000
3098,20250404,CUST_159,FP3042,ST002,41,42500,1757088.9698726195,29000
3099,20250606,CUST_119,FP3036,ST010,122,10000,1218481.664285232,7500
3100,20250125,CUST_135,FP3037,ST005,32,7500,243490.01277578113,4500
3101,20250310,CUST_278,FP3040,ST008,126,70500,8855201.493916323,41500
3102,20250313,CUST_109,FP3018,ST006,33,42500,1385176.011646689,25500
3103,20250526,CUST_103,FP3031,ST008,126,38500,4835819.255542957,24500
3104,20250108,CUST_096,FP3029,ST010,81,29500,2396347.27309429,22000
3105,20250225,CUST_108,FP3031,ST002,41,38500,1591715.8903551965,24500
3106,20250227,CUST_037,FP3032,ST009,32,27500,869962.6668198827,17000
3107,20250121,CUST_159,FP3014,ST004,52,8500,441874.1477843831,5500
3108,20250610,CUST_260,FP3002,ST004,52,12000,623822.326283835,8000
3109,20250625,CUST_183,FP3043,ST004,104,13500,1403600.2341386287,9000
3110,20250221,CUST_233,FP3022,ST006,33,18500,602958.9697756176,11500
3111,20250529,CUST_046,FP3009,ST008,63,34000,2135296.8141358513,21500
3112,20250331,CUST_191,FP3025,ST007,49,18000,877707.9262718828,12500
3113,20250424,CUST_295,FP3042,ST001,61,42500,2579205.1551481504,29000
3114,20250222,CUST_003,FP3050,ST008,188,16500,3108740.949991901,10000
3115,20250322,CUST_292,FP3011,ST005,32,23500,762935.3733641142,17000
3116,20250604,CUST_023,FP3040,ST001,61,70500,4278446.198539874,41500
3117,20250625,CUST_285,FP3050,ST006,65,16500,1075548.4325727231,10000
3118,20250524,CUST_110,FP3024,ST001,61,17000,1031682.0620592602,12500
3119,20250525,CUST_300,FP3028,ST024,176,46000,8095371.843162122,33500
3120,20250630,CUST_071,FP3028,ST004,52,46000,2391318.9174213675,33500
3121,20250226,CUST_247,FP3018,ST005,130,42500,5519106.956251039,25500
3122,20250406,CUST_086,FP3034,ST002,41,12500,516790.8734919469,7500
3123,20250402,CUST_041,FP3037,ST016,237,7500,1774764.8194831826,4500
3124,20250519,CUST_150,FP3004,ST004,104,17000,1767496.5911375324,10000
3125,20250213,CUST_130,FP3046,ST006,130,12000,1564434.083742143,7000
3126,20250417,CUST_038,FP3027,ST007,49,17000,828946.3748123338,11000
3127,20250515,CUST_123,FP3036,ST011,1160,10000,11603692.561000537,7500
3128,20250110,CUST_117,FP3047,ST002,83,15000,1240298.0963806727,10500
3129,20250106,CUST_221,FP3049,ST003,57,22500,1290444.4724158044,16000
3130,20250620,CUST_143,FP3016,ST008,126,6000,753634.1696950063,4500
3131,20250108,CUST_073,FP3043,ST003,172,13500,2322800.0503484476,9000
3132,20250526,CUST_286,FP3018,ST006,65,42500,2770352.023293378,25500
3133,20250116,CUST_033,FP3045,ST007,49,13500,658280.9447039121,8500
3134,20250218,CUST_093,FP3025,ST023,109,18000,1965793.9192068344,12500
3135,20250130,CUST_078,FP3005,ST003,57,25000,1433827.191573116,15500
3136,20250302,CUST_217,FP3025,ST010,122,18000,2193266.995713418,12500
3137,20250208,CUST_090,FP3050,ST006,98,16500,1613322.6488590848,10000
3138,20250502,CUST_244,FP3004,ST003,57,17000,975002.4902697188,10000
3139,20250309,CUST_175,FP3019,ST007,49,30500,1487227.319516246,21500
3140,20250304,CUST_206,FP3018,ST026,501,42500,21280589.208722107,25500
3141,20250629,CUST_134,FP3019,ST007,98,30500,2974454.639032492,21500
3142,20250304,CUST_240,FP3038,ST010,41,11500,467084.6379760056,7000
3143,20250617,CUST_084,FP3023,ST021,158,13500,2127292.2674731812,8500
3144,20250319,CUST_063,FP3047,ST008,126,15000,1884085.4242375158,10500
3145,20250423,CUST_278,FP3016,ST002,41,6000,248059.6192761345,4500
3146,20250614,CUST_236,FP3023,ST007,49,13500,658280.9447039121,8500
3147,20250309,CUST_170,FP3001,ST009,32,11500,363802.56976104184,7000
3148,20250201,CUST_195,FP3023,ST006,33,13500,439997.0860524777,8500
3149,20250224,CUST_016,FP3045,ST002,83,13500,1116268.2867426053,8500
3150,20250128,CUST_066,FP3038,ST006,98,11500,1124436.9976896653,7000
3151,20250220,CUST_225,FP3006,ST007,98,19500,1901700.506922413,13000
3152,20250225,CUST_127,FP3031,ST011,387,38500,14891405.453284023,24500
3153,20250203,CUST_192,FP3001,ST010,81,11500,934169.2759520112,7000
3154,20250317,CUST_067,FP3028,ST007,49,46000,2243031.367139256,33500
3155,20250320,CUST_193,FP3024,ST008,63,17000,1067648.4070679257,12500
3156,20250210,CUST_198,FP3008,ST016,237,32500,7690647.551093791,23000
3157,20250303,CUST_047,FP3002,ST009,32,12000,379620.07279413065,8000
3158,20250606,CUST_025,FP3035,ST002,124,6500,806193.7626474372,5000
3159,20250406,CUST_179,FP3029,ST017,754,29500,22230993.906697694,22000
3160,20250217,CUST_027,FP3042,ST006,33,42500,1385176.011646689,29000
3161,20250327,CUST_123,FP3016,ST014,245,6000,1468857.5201016709,4500
3162,20250427,CUST_053,FP3030,ST026,334,51500,17191377.949006878,35000
3163,20250422,CUST_249,FP3041,ST008,63,50500,3171543.797466485,34000
3164,20250516,CUST_268,FP3047,ST008,63,15000,942042.7121187579,10500
3165,20250323,CUST_057,FP3042,ST005,32,42500,1379776.7390627598,29000
3166,20250104,CUST_187,FP3040,ST027,393,70500,27671563.00112595,41500
3167,20250520,CUST_061,FP3018,ST009,63,42500,2688975.515625092,25500
3168,20250628,CUST_106,FP3048,ST002,124,13000,1612387.5252948743,8000
3169,20250415,CUST_269,FP3045,ST017,565,13500,7630129.26458692,8500
3170,20250502,CUST_049,FP3038,ST019,321,11500,3694547.276880827,7000
3171,20250628,CUST_163,FP3015,ST010,122,5500,670164.9153568776,4000
3172,20250404,CUST_255,FP3001,ST005,65,11500,746702.7058457287,7000
3173,20250609,CUST_076,FP3008,ST003,172,32500,5591926.047135152,23000
3174,20250405,CUST_128,FP3007,ST004,104,22000,2287348.529707395,17000
3175,20250605,CUST_057,FP3036,ST002,41,10000,413432.69879355753,7500
3176,20250318,CUST_105,FP3028,ST012,464,46000,21363540.937777985,33500
3177,20250314,CUST_085,FP3002,ST004,104,12000,1247644.65256767,8000
3178,20250130,CUST_134,FP3029,ST002,124,29500,3658879.384322984,22000
3179,20250308,CUST_184,FP3036,ST006,130,10000,1303695.069785119,7500
3180,20250521,CUST_056,FP3024,ST001,61,17000,1031682.0620592602,12500
